uniq_id,id,name,category,full_address,zip_code,lat,lng,state,url,alia,phone,price,rating,review_count,city,transaction_type
RuiK_B6PZKJuwSagJonzSQ,1891,Chicago Bob's,"American, Hot Dog, Sandwich","3621 Blue Hills Village Drive Northeast, Roanoke, VA, 24012",24012,37.308,-79.88883,VA,https://www.yelp.com/biz/chicago-bobs-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,chicago-bobs-roanoke,15402044900.0,,5.0,33.0,Roanoke,delivery&pickup
EmenIHVvh0-76-IW6K_BOg,1892,Golden Corral Buffet & Grill,"American, Comfort Food, Seafood","1441 Towne Square Blvd NW, Roanoke, VA, 24012",24012,37.318843,-79.964472,VA,https://www.yelp.com/biz/golden-corral-buffet-and-grill-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,golden-corral-buffet-and-grill-roanoke,15405638826.0,$$,3.0,39.0,Roanoke,pickup&delivery
1ZKESxrFnp4Mszzb7t8p8w,1893,Burger King,"American, burger, Fast Food","3530 Orange Avenue N. E., Roanoke, VA, 24012",24012,37.3055194286698,-79.8910774197657,VA,https://www.yelp.com/biz/burger-king-roanoke-4?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,burger-king-roanoke-4,15403451981.0,$,2.5,7.0,Roanoke,delivery
WqJqvUY5Zf1iCS9rB0lggQ,1894,Panera Bread,"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken","4822 Valley View Boulevard NW, Roanoke, VA, 24012",24012,37.3050508,-79.9624715,VA,https://www.yelp.com/biz/panera-bread-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,panera-bread-roanoke,15403663700.0,$,2.0,80.0,Roanoke,pickup&delivery
Br3RVlaLwhyv4vsGVvJMsw,1895,Wendy's,"American, Burgers, Fast Food","3555 Orange Avenue, Roanoke, VA, 24012",24012,37.30576,-79.889257,VA,https://www.yelp.com/biz/wendys-roanoke-7?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,wendys-roanoke-7,15409825652.0,$,2.0,8.0,Roanoke,delivery
NoHuHXqXt-34sCZSGCMpmQ,1896,Roanoke Weiner Stand,"Salads, American, Vegetarian, Hot Dog","110 Market Sq Ste 110, Roanoke, VA, 24011",24011,37.27152913177225,-79.93934527102091,VA,https://www.yelp.com/biz/roanoke-weiner-stand-roanoke-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,roanoke-weiner-stand-roanoke-2,15405628090.0,$,4.0,30.0,Roanoke,pickup&delivery
RUxGQMj7tSW84N8VGyfIzA,1897,Tivoli Pizza,"Pizza, American, Italian","1601 Lynchburg Turnpike, Salem, VA, 24153",24153,37.29031,-80.02776,VA,https://www.yelp.com/biz/tivoli-pizza-salem?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,tivoli-pizza-salem,15406005050.0,,4.5,9.0,Salem,pickup&delivery
f1rFPdYrOwrHgjZdx3_r2g,1898,Hardee's,"American, Breakfast and Brunch, Burgers, Chicken, Fast Food, Sandwich","2301 Orange Ave. N.E., Roanoke, VA, 24012",24012,37.2905024,-79.9091444607305,VA,https://www.yelp.com/biz/hardees-roanoke-9?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,hardees-roanoke-9,15409811973.0,$$,1.5,7.0,Roanoke,delivery
TrBQ0PihOvth6J4SjqZR4g,1899,Papaâs Pizza,"American, Pizza, Italian","1951 Electric Rd, Salem, VA, 24153",24153,37.2637179,-80.0337347,VA,https://www.yelp.com/biz/papa-s-pizza-salem-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,papa-s-pizza-salem-2,15404040024.0,,4.5,44.0,Salem,pickup&delivery
t5TVmgZ2OQOuZr0fXR_WLw,1900,K&W Cafeteria,"American, Salads, Steak","1609 Hershberger Rd NW, Roanoke, VA, 24012",24012,37.3153381347656,-79.9624786376953,VA,https://www.yelp.com/biz/k-and-w-cafeteria-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,k-and-w-cafeteria-roanoke,15405634977.0,$,3.0,42.0,Roanoke,delivery&pickup
gCJLm3J-auYgEIO9fCYjRg,1901,Red Robin Gourmet Burgers and Brews,"American, Burgers, Chicken","4802 Valley View Blvd NW, Roanoke, VA, 24012",24012,37.303988,-79.964004,VA,https://www.yelp.com/biz/red-robin-gourmet-burgers-and-brews-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,red-robin-gourmet-burgers-and-brews-roanoke,15402655930.0,$$,2.5,98.0,Roanoke,delivery&pickup
R6cA_69O81bqjouFTfQ6cg,1902,Five Guys,"American, Burgers, Sandwich","4234 Electric Rd., Roanoke, VA, 24018",24018,37.2297173,-79.9789363,VA,https://www.yelp.com/biz/five-guys-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,five-guys-roanoke,15407251328.0,$$,3.0,25.0,Roanoke,delivery
FevFGnLcuFZum6i7w5I56g,1903,El Rodeo,"Mexican, Latin American, Tacos, Burritos","4017 Williamson Rd, Roanoke, VA, 24012",24012,37.3098412,-79.9489594,VA,https://www.yelp.com/biz/el-rodeo-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,el-rodeo-roanoke,15403627919.0,$,3.0,34.0,Roanoke,delivery&pickup
8NFrnK2QctAObEQWLMIb0w,1904,Jersey Mike's Subs,"Sandwich, American","7000 Peters Creek Road, Hollins, VA, 24019",24019,37.34684,-79.95596,VA,https://www.yelp.com/biz/jersey-mikes-subs-roanoke-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,jersey-mikes-subs-roanoke-2,15406559307.0,,5.0,2.0,Roanoke,delivery&pickup
LeQExTLJbkCYfxPCvUArnA,1905,Dairy Queen Grill & Chill,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American","14 Wildwood Rd, Salem, VA, 24153",24153,37.2886231855712,-80.0946017308161,VA,https://www.yelp.com/biz/dairy-queen-grill-and-chill-salem-13?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,dairy-queen-grill-and-chill-salem-13,15403891366.0,$,3.5,16.0,Salem,
8uWbG6VIkInaSz2JZUd_yw,1906,Sonic Drive-In,"American, burger, Fast Food, Hot Dog, Sandwich","3555 Franklin Rd SW, Roanoke, VA, 24014",24014,37.23663411915696,-79.96995164538484,VA,https://www.yelp.com/biz/sonic-drive-in-roanoke-8?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,sonic-drive-in-roanoke-8,15403458382.0,,1.5,19.0,Roanoke,delivery&pickup
M17YRkO2D8dsBZTVJvdF8Q,1907,Buffalo Wild Wings,"Wings, American, Sandwich","4335 Starkey Rd, Cave Spring, VA, 24018",24018,37.2288062,-79.9821252,VA,https://www.yelp.com/biz/buffalo-wild-wings-roanoke-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,buffalo-wild-wings-roanoke-2,15407259464.0,$$,2.5,54.0,Roanoke,delivery&pickup
36hd-qEjsJHqs8Aw_FLD2A,1908,Cracker Barrel Old Country Store,"Burgers, American, Sandwiches, Family Meals","3153 Lee Hwy, Troutville, VA, 24175",24175,37.39236,-79.90101392922824,VA,https://www.yelp.com/biz/cracker-barrel-old-country-store-troutville?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,cracker-barrel-old-country-store-troutville,15409665438.0,$,3.0,94.0,Troutville,delivery&pickup
Uwb3q-QZkiIsWNRs4GZrig,1909,First Watch,"American, Breakfast and Brunch, Healthy, Juice and Smoothies","2243 Franklin Road SW Ste B, Roanoke, VA, 24014",24014,37.251366,-79.955025,VA,https://www.yelp.com/biz/first-watch-roanoke-3?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,first-watch-roanoke-3,15406563474.0,$$,4.0,132.0,Roanoke,
g6zyTMza6gj4eHkYFg4quA,1910,McDonald's,"American, Burgers, Fast Food","701 WILLIAMSON RD, ROANOKE, VA, 24016",24016,37.2789915616395,-79.9337983131409,VA,https://www.yelp.com/biz/mcdonalds-roanoke-5?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,mcdonalds-roanoke-5,15403452241.0,$,1.5,23.0,Roanoke,delivery
yOXNk0qCFZGmzYYr0MkrWQ,1911,Denny's,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals","3429 Orange Ave, Roanoke, VA, 24012",24012,37.3020589651186,-79.8921771347523,VA,https://www.yelp.com/biz/dennys-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,dennys-roanoke,15403449193.0,$$,2.5,39.0,Roanoke,delivery&pickup
QKpdE2wLjCc8ePRKJcwmxQ,1912,Screaming Vegan,"Vegan, Vegan Friendly, Healthy, Burgers, Burgers, Hot Dog, Chicken","2715 Melrose Avenue Northwest, Roanoke, VA, 24017",24017,37.2886479,-79.9792771,VA,https://www.yelp.com/biz/screaming-vegan-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,screaming-vegan-roanoke,15406093104.0,,4.5,30.0,Roanoke,delivery&pickup
4qhTVvmLQiuJFL-iWjSPBA,1913,On the Rise Bread,"American, Sandwiches, Vegan Friendly","303 Market St SE, Roanoke, VA, 24011",24011,37.27099,-79.93934,VA,https://www.yelp.com/biz/on-the-rise-bread-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,on-the-rise-bread-roanoke,15403447715.0,$,4.0,58.0,Roanoke,delivery&pickup
36hd-qEjsJHqs8Aw_FLD2A,1914,Cracker Barrel Old Country Store,"American, Comfort Food, Fried Chicken, Family Meals, Sandwich, Family Friendly","3153 Lee Hwy, Troutville, VA, 24175",24175,37.39236,-79.90101392922824,VA,https://www.yelp.com/biz/cracker-barrel-old-country-store-troutville?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,cracker-barrel-old-country-store-troutville,15409665438.0,$,3.0,94.0,Troutville,delivery&pickup
MyWBDci5Q8MrqnYIO_QbOw,1915,CVS Pharmacy,"Everyday Essentials, Convenience, Pharmacy, Snacks","3909 CHALLENGER AVENUE, ROANOKE, VA, 23112",23112,37.31113,-79.88406,VA,https://www.yelp.com/biz/cvs-pharmacy-roanoke-18?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,cvs-pharmacy-roanoke-18,15409771376.0,,5.0,1.0,Roanoke,
vEQB761gVIE7LhdZ7wqTyA,1916,Outback Steakhouse,"Burgers, American, Sandwiches, Steak, Seafood, Salads, BBQ, Healthy, Family Friendly","4380 Franklin Road, Roanoke, VA, 24014",24014,37.2208722038033,-79.9664571982967,VA,https://www.yelp.com/biz/outback-steakhouse-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,outback-steakhouse-roanoke,15407763238.0,$$,3.0,85.0,Roanoke,pickup&delivery
CKl656FelpQwEjb8ZOMkfg,1917,IHOP,"American, Burgers, Sandwich, Salads, Breakfast and Brunch, Healthy, Family Meals","3926 Franklin Road SW, Roanoke, VA, 24014",24014,37.22914,-79.96987,VA,https://www.yelp.com/biz/ihop-roanoke-3?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,ihop-roanoke-3,15406554654.0,$,2.5,36.0,Roanoke,delivery&pickup
GvX4Lot54W3vBLJhzFqn7A,1918,Starbucks,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea","4801 Valley View Blvd NW Valley View, Roanoke, VA, 24012",24012,37.302471,-79.95869575,VA,https://www.yelp.com/biz/starbucks-roanoke-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,starbucks-roanoke-2,15403661957.0,$$,3.5,25.0,Roanoke,delivery
r2pCjDw82OvNegrQxUglIA,1919,Valley View Mall,"Italian, pasta, pizza","4802 Valley View Bend Nw, Roanoke, VA, 24012",24012,37.3042111335536,-79.9639899703509,VA,https://www.yelp.com/biz/valley-view-mall-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,valley-view-mall-roanoke,15405634400.0,$$,3.5,21.0,Roanoke,
RNs9jR4fELtNpJvjHO9qoA,1920,Bed Bath & Beyond,"Retail, Gift Store, Beauty Supply","1421 Towne Square Blvd. N.W., Roanoke, VA, 24012",24012,37.3185654,-79.9639282,VA,https://www.yelp.com/biz/bed-bath-and-beyond-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,bed-bath-and-beyond-roanoke,15403666655.0,$$,4.0,1.0,Roanoke,
We8NutY6TWb_plRY0-qoig,1921,Smokey Bones,"American, BBQ, Comfort Food, Burgers, Chicken, Steak, Wings","4813 Valley View Blvd., Roanoke, VA, 24012",24012,37.3040203,-79.960265,VA,https://www.yelp.com/biz/smokey-bones-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,smokey-bones-roanoke,15405630042.0,$$,3.0,143.0,Roanoke,delivery&pickup
ldg1FBYFlGDLHwg-9RcZvw,1922,Logan's Roadhouse,"Burgers, American, Sandwiches, Family Meals","4740 Valley View Boulevard, Roanoke, VA, 24012",24012,37.30071181,-79.95540099,VA,https://www.yelp.com/biz/logans-roadhouse-roanoke-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,logans-roadhouse-roanoke-2,15402657055.0,$$,2.5,94.0,Roanoke,pickup&delivery
jQG4Qi_Ywlt8h1TXv0g9bg,1923,TGI Fridays,"Burgers, Bar Food, Family Meals","4869 Valley View Blvd Nw, Roanoke, VA, 24012",24012,37.3049698,-79.9672777,VA,https://www.yelp.com/biz/tgi-fridays-roanoke-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,tgi-fridays-roanoke-2,15403621475.0,$$,2.0,103.0,Roanoke,pickup&delivery&restaurant_reservation
o8vn8yn0s7JPHGpx4riEVA,1924,Krispy Kreme,"Breakfast and Brunch, Bakery, Desserts","1625 Hershberger Road, Roanoke, VA, 24012",24012,37.3144906141695,-79.9622864398691,VA,https://www.yelp.com/biz/krispy-kreme-roanoke-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,krispy-kreme-roanoke-2,15403668868.0,$,3.0,22.0,Roanoke,pickup&delivery
PWegpBKu44sgK6RoZ6TEgg,1925,Chicken Salad Chick,"Sandwich, Soup, Salads, Chicken","4340 Electric Road, Roanoke, VA, 24018",24018,37.2295,-79.97651,VA,https://www.yelp.com/biz/chicken-salad-chick-roanoke?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,chicken-salad-chick-roanoke,15404015844.0,,3.5,12.0,Roanoke,
QcT4I7n9oQo9CrAEKTIcWQ,1926,Route 24 Diner,"Burgers, American, Sandwiches, Breakfast and Brunch, Comfort Food","15720 Stewartsville Rd, Vinton, VA, 24179",24179,37.27089,-79.80782,VA,https://www.yelp.com/biz/route-24-diner-vinton?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,route-24-diner-vinton,15408904515.0,,4.5,3.0,Vinton,pickup&delivery
00PrBrZaHyD7FOjilzN6RA,1927,Sheetz,"American, Comfort Food, Deli, Desserts, Dinner, Fast Food, pizza, salad, Sandwich, Convenience, Snacks, Everyday Essentials","2703 Peters Creek Rd NW, Roanoke, VA, 24019",24019,37.316016,-80.003946,VA,https://www.yelp.com/biz/sheetz-roanoke-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,sheetz-roanoke-2,15405623410.0,$,4.0,6.0,ROANOKE,delivery
b0qSvNgzr8u4p-SaVlmfKw,1928,Firehouse Subs,"Sandwich, Deli, Breakfast and Brunch","1421 W Main St, Salem, VA, 24153",24153,37.2899261,-80.08116,VA,https://www.yelp.com/biz/firehouse-subs-salem-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,firehouse-subs-salem-2,15403759125.0,$,3.5,24.0,Salem,pickup&delivery
3PtsZjNkozFomSbbTh0wnw,1929,Chick-fil-A,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food","4802 Valley View Blvd NW, Roanoke, VA, 24012",24012,37.3040557212038,-79.96383628598328,VA,https://www.yelp.com/biz/chick-fil-a-roanoke-11?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,chick-fil-a-roanoke-11,15403629064.0,$,2.0,4.0,Roanoke,delivery
W918idrlYdg4ZK_fGo2mHA,1930,Subway,"Fast Food, Sandwich, American","1787 Roanoke Rd, Daleville, VA, 24083",24083,37.4103901002054,-79.9129953,VA,https://www.yelp.com/biz/subway-daleville-6?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,subway-daleville-6,15409666610.0,$,3.5,4.0,Daleville,delivery&pickup
vNkexCGIXIsJKPxKM6wSlg,1931,7-Eleven,"Everyday Essentials, Grocery, Convenience, Home &amp; Personal Care, Snacks, Pizza, American, Alcohol","1715 E. Main St., Salem, VA, 24153",24153,37.29913,-80.02497,VA,https://www.yelp.com/biz/7-eleven-salem-8?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,7-eleven-salem-8,15409861352.0,$,3.0,2.0,Salem,pickup&delivery
LkNgkZuZgmPmPQpYi_w9yw,1932,Chick-fil-A,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food","4805 Valley View Blvd NW, Roanoke, VA, 24012",24012,37.30324896676826,-79.9595422,VA,https://www.yelp.com/biz/chick-fil-a-roanoke-4?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,chick-fil-a-roanoke-4,15403621160.0,$,3.0,28.0,Roanoke,delivery
zBEDaSRQgtKH6Pd0lYFLzw,1933,Los Toltecos,"Mexican, Latin American, New Mexican","21100 Dulles Town Cir, Sterling, VA, 20166",20166,39.0320198860173,-77.423685528338,VA,https://www.yelp.com/biz/los-toltecos-sterling-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,los-toltecos-sterling-2,17034213380.0,,4.0,55.0,Sterling,delivery&pickup
bsRabitFbSFVReicOkcH8Q,1934,Tokyo Grill Teriyaki House,"Japanese, Fast Food, Asian","10380 Willard Way, Fairfax, VA, 22030",22030,38.84869419055988,-77.303374,VA,https://www.yelp.com/biz/tokyo-grill-teriyaki-house-fairfax?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,tokyo-grill-teriyaki-house-fairfax,17032460046.0,$,3.0,79.0,Fairfax,pickup&delivery
g9pxupWqhl_SCK8uY0clww,1935,Food Corner Kabob House,Afghan,"14220, Centreville, VA, 20121",20121,38.838172,-77.438096,VA,https://www.yelp.com/biz/food-corner-kabob-house-centreville-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,food-corner-kabob-house-centreville-2,17035437166.0,$$,4.0,160.0,Centreville,pickup
#NAME?,1936,Nando's PERi-PERi (4401 Wilson Blvd),"Wings, Chicken, South African, Portuguese, Salads, Healthy, Family Friendly, Group Friendly, Alcohol","4401 Wilson Blvd, Arlington, VA, 22203",22203,38.8804927,-77.1135078,VA,,,,,,,,
rrjpz5Ha83oWlyq5AhochQ,1937,Fuddruckers,"American, Chicken Strips, Comfort Food","44036 Pipeline Plaza, Ashburn, VA, 20147",20147,39.02243759,-77.47805589,VA,https://www.yelp.com/biz/fuddruckers-ashburn?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,fuddruckers-ashburn,17037240990.0,$,3.5,128.0,Ashburn,delivery&pickup
n3yiGiuCIkUNmkAos2leEA,1938,NAN THAI RESTAURANT ,"Thai, Japanese, Allergy Friendly, Family Friendly","13021 Worldgate Dr, Herndon, VA, 20170",20170,38.9576014,-77.3998644,VA,https://www.yelp.com/biz/nan-thai-restaurant-herndon?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,nan-thai-restaurant-herndon,17034818999.0,$$,3.5,230.0,Herndon,pickup&delivery
Oc5QM7uR3Qf5uUlWcaH_VA,1939,Hunters Woods Barbershop,"Asian, Asian Fusion, Korean","2254 Hunters Woods Plz, Reston, VA, 20191",20191,38.936479,-77.361443,VA,https://www.yelp.com/biz/hunters-woods-barbershop-reston-3?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,hunters-woods-barbershop-reston-3,15716655920.0,,4.0,9.0,Reston,
tB8mAz7HnNraJGyXNM5Fug,1940,OudResto,"Middle Eastern, Arabian, Chicken","10515 Main St, Fairfax, VA, 22030",22030,38.84671,-77.30942,VA,https://www.yelp.com/biz/oudresto-fairfax?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,oudresto-fairfax,17032779555.0,,3.5,19.0,Fairfax,delivery&pickup
QXMh5sINvFhZUtpb5VdLhQ,1941,Sum Spicy Uncle Meng,"Chinese, Asian, Chicken, Exclusive to Eats","13955 Metrotech Dr, Chantilly, VA, 20151",20151,38.895108,-77.426971,VA,https://www.yelp.com/biz/sum-spicy-uncle-meng-chantilly?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,sum-spicy-uncle-meng-chantilly,,,3.5,6.0,Chantilly,
nSmwH-2t8IM-XMbY5MEWow,1942,Asian Fusion,"Asian, Asian Fusion","44260 Ice Rink Plaza, Ashburn, VA, 20147",20147,39.02023,-77.46965,VA,https://www.yelp.com/biz/asian-fusion-ashburn?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,asian-fusion-ashburn,17037231388.0,$$,3.5,147.0,Ashburn,delivery&pickup
